,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID,bus,cumcount
2235,Pratt 1,OCGT,OCGT,PP,US,14.0,,,,,,1965.0,,,,37.6359,-98.7433,,,,1
2236,Pratt 2,oil,,PP,US,1.5,,,,,,1958.0,,,,37.6359,-98.7433,,,,2
2237,Russell Downtown 1,OCGT,OCGT,PP,US,3.6,,,,,,1994.0,,,,38.893333,-98.856944,,,,1
2238,Russell Downtown 2,OCGT,OCGT,PP,US,3.6,,,,,,1994.0,,,,38.893333,-98.856944,,,,2
2239,Russell Downtown 3,OCGT,OCGT,PP,US,3.5,,,,,,1971.0,,,,38.893333,-98.856944,,,,3
2240,Russell Downtown 4,oil,,PP,US,2.5,,,,,,1978.0,,,,38.893333,-98.856944,,,,4
2241,Russell Downtown 5,oil,,PP,US,2.5,,,,,,1981.0,,,,38.893333,-98.856944,,,,5
2242,Sabetha Power Plant 1,oil,,PP,US,3.0,,,,,,1992.0,,,,39.904922,-95.803367,,,,1
2243,Sabetha Power Plant 2,OCGT,OCGT,PP,US,4.4,,,,,,2001.0,,,,39.904922,-95.803367,,,,2
2244,Sabetha Power Plant 3,oil,,PP,US,1.5,,,,,,1957.0,,,,39.904922,-95.803367,,,,3
2245,Sabetha Power Plant 4,oil,,PP,US,0.8,,,,,,1947.0,,,,39.904922,-95.803367,,,,4
2246,Sabetha Power Plant 5,oil,,PP,US,1.0,,,,,,1950.0,,,,39.904922,-95.803367,,,,5
2247,Sabetha Power Plant 6,oil,,PP,US,1.4,,,,,,1961.0,,,,39.904922,-95.803367,,,,6
2248,Sabetha Power Plant 7,oil,,PP,US,1.4,,,,,,1967.0,,,,39.904922,-95.803367,,,,7
2249,Sabetha Power Plant 8,oil,,PP,US,2.2,,,,,,1970.0,,,,39.904922,-95.803367,,,,8
2250,Sabetha Power Plant 9,oil,,PP,US,2.5,,,,,,1978.0,,,,39.904922,-95.803367,,,,9
2251,Sabetha Power Plant 10,oil,,PP,US,2.5,,,,,,1990.0,,,,39.904922,-95.803367,,,,10
2252,Sabetha Power Plant 11,oil,,PP,US,1.1,,,,,,1985.0,,,,39.904922,-95.803367,,,,11
2253,St Francis 1,oil,,PP,US,1.5,,,,,,1964.0,,,,39.770868,-101.810082,,,,1
2254,St Francis 2,oil,,PP,US,2.7,,,,,,1972.0,,,,39.770868,-101.810082,,,,2
2255,St Francis 3,oil,,PP,US,0.9,,,,,,1953.0,,,,39.770868,-101.810082,,,,3
2256,St John 1,oil,,PP,US,1.3,,,,,,2002.0,,,,37.9953,-98.7602,,,,1
2257,St John 2,oil,,PP,US,1.7,,,,,,1965.0,,,,37.9953,-98.7602,,,,2
2258,St John 3,oil,,PP,US,2.0,,,,,,1982.0,,,,37.9953,-98.7602,,,,3
2259,Sharon Spring 1,OCGT,OCGT,PP,US,1.0,,,,,,1970.0,,,,38.890552,-101.751525,,,,1
2260,Sharon Spring 2,OCGT,OCGT,PP,US,1.0,,,,,,1964.0,,,,38.890552,-101.751525,,,,2
2261,Sharon Spring 3,OCGT,OCGT,PP,US,0.4,,,,,,1958.0,,,,38.890552,-101.751525,,,,3
2262,Sharon Spring 4,OCGT,OCGT,PP,US,0.6,,,,,,1951.0,,,,38.890552,-101.751525,,,,4
2263,Stafford 1,oil,,PP,US,1.4,,,,,,1973.0,,,,37.956117,-98.599286,,,,1
2264,Stafford 2,oil,,PP,US,1.1,,,,,,1983.0,,,,37.956117,-98.599286,,,,2
2265,Sterling 1,oil,,PP,US,1.5,,,,,,1962.0,,,,38.2143,-98.2071,,,,1
2266,Sterling 2,oil,,PP,US,0.5,,,,,,1950.0,,,,38.2143,-98.2071,,,,2
2267,Sterling 3,oil,,PP,US,3.0,,,,,,1972.0,,,,38.2143,-98.2071,,,,3
2268,Sterling 4,oil,,PP,US,1.1,,,,,,1955.0,,,,38.2143,-98.2071,,,,4
2269,Sterling 5,oil,,PP,US,1.4,,,,,,2002.0,,,,38.2143,-98.2071,,,,5
2270,Sterling 6,oil,,PP,US,1.4,,,,,,2002.0,,,,38.2143,-98.2071,,,,6
2271,Sterling 7,oil,,PP,US,1.4,,,,,,2002.0,,,,38.2143,-98.2071,,,,7
2272,Stockton 1,oil,,PP,US,1.1,,,,,,1967.0,,,,39.43619,-99.27793,,,,1
2273,Stockton 2,oil,,PP,US,1.1,,,,,,1962.0,,,,39.43619,-99.27793,,,,2
2274,Stockton 3,oil,,PP,US,2.0,,,,,,1971.0,,,,39.43619,-99.27793,,,,3
2275,Stockton 4,oil,,PP,US,1.3,,,,,,1955.0,,,,39.43619,-99.27793,,,,4
2276,Wamego 1,OCGT,OCGT,PP,US,1.3,,,,,,1963.0,,,,39.1992,-96.3086,,,,1
2277,Wamego 2,OCGT,OCGT,PP,US,3.2,,,,,,2016.0,,,,39.1992,-96.3086,,,,2
2278,Wamego 3,OCGT,OCGT,PP,US,1.3,,,,,,1972.0,,,,39.1992,-96.3086,,,,3
2279,Wamego 4,OCGT,OCGT,PP,US,1.1,,,,,,1956.0,,,,39.1992,-96.3086,,,,4
2280,Wamego 5,OCGT,OCGT,PP,US,2.0,,,,,,1967.0,,,,39.1992,-96.3086,,,,5
2281,Wamego 6,OCGT,OCGT,PP,US,2.4,,,,,,1979.0,,,,39.1992,-96.3086,,,,6
2282,Wamego 7,OCGT,OCGT,PP,US,1.3,,,,,,1996.0,,,,39.1992,-96.3086,,,,7
2283,Wamego 8,OCGT,OCGT,PP,US,1.3,,,,,,1996.0,,,,39.1992,-96.3086,,,,8
2284,Wamego 9,OCGT,OCGT,PP,US,1.3,,,,,,1996.0,,,,39.1992,-96.3086,,,,9
2285,Washington 1,oil,,PP,US,1.2,,,,,,1963.0,,,,39.7306,-96.9795,,,,1
2286,Washington 2,oil,,PP,US,1.0,,,,,,1958.0,,,,39.7306,-96.9795,,,,2
2287,Washington 3,oil,,PP,US,0.9,,,,,,1978.0,,,,39.7306,-96.9795,,,,3
2288,Washington 4,oil,,PP,US,0.6,,,,,,1953.0,,,,39.7306,-96.9795,,,,4
2289,Washington 5,oil,,PP,US,1.5,,,,,,1967.0,,,,39.7306,-96.9795,,,,5
2290,Washington 6,oil,,PP,US,1.1,,,,,,1976.0,,,,39.7306,-96.9795,,,,6
2291,Washington 7,oil,,PP,US,2.6,,,,,,1986.0,,,,39.7306,-96.9795,,,,7
2292,Wellington 1 1,OCGT,OCGT,PP,US,20.0,,,,,,1972.0,,,,37.261372,-97.4057,,,,1
2293,Wellington 1 2,oil,,PP,US,2.0,,,,,,2004.0,,,,37.261372,-97.4057,,,,2
2294,Wellington 1 3,oil,,PP,US,2.0,,,,,,2004.0,,,,37.261372,-97.4057,,,,3
2295,West 14th Street 1,OCGT,OCGT,PP,US,11.0,,,,,,1962.0,,,,37.2354,-97.011,,,,1
2296,Garden City 1,OCGT,OCGT,PP,US,97.9,,,,,,1973.0,,,,37.9703,-100.8956,,,,1
2297,Garden City 2,OCGT,OCGT,PP,US,16.0,,,,,,1968.0,,,,37.9703,-100.8956,,,,2
2298,Garden City 3,OCGT,OCGT,PP,US,71.2,,,,,,1976.0,,,,37.9703,-100.8956,,,,3
2299,Garden City 4,OCGT,OCGT,PP,US,71.2,,,,,,1979.0,,,,37.9703,-100.8956,,,,4
2300,Big Sandy 1,OCGT,OCGT,PP,US,280.5,,,,,,1963.0,,,,38.1707,-82.6176,,,,1
2301,Dix Dam 1,hydro,Reservoir,PP,US,9.4,,,,,,1925.0,,,,37.7864,-84.7028,,,,1
2302,Dix Dam 2,hydro,Reservoir,PP,US,9.4,,,,,,1925.0,,,,37.7864,-84.7028,,,,2
2303,Dix Dam 3,hydro,Reservoir,PP,US,9.4,,,,,,1925.0,,,,37.7864,-84.7028,,,,3
2304,E W Brown 1,OCGT,OCGT,PP,US,126.0,,,,,,1995.0,,,,37.78831,-84.71257,,,,1
2305,E W Brown 2,OCGT,OCGT,PP,US,126.0,,,,,,1996.0,,,,37.78831,-84.71257,,,,2
2306,E W Brown 3,coal,,PP,US,464.0,,,,,,1971.0,,,,37.78831,-84.71257,,,,3
2307,E W Brown 4,OCGT,OCGT,PP,US,123.0,,,,,,2001.0,,,,37.78831,-84.71257,,,,4
2308,E W Brown 5,OCGT,OCGT,PP,US,176.8,,,,,,1999.0,,,,37.78831,-84.71257,,,,5
2309,E W Brown 6,OCGT,OCGT,PP,US,176.8,,,,,,1999.0,,,,37.78831,-84.71257,,,,6
2310,E W Brown 7,OCGT,OCGT,PP,US,126.0,,,,,,1995.0,,,,37.78831,-84.71257,,,,7
2311,E W Brown 8,OCGT,OCGT,PP,US,126.0,,,,,,1994.0,,,,37.78831,-84.71257,,,,8
2312,E W Brown 9,solar,,PP,US,13.0,,,,,,2016.0,,,,37.78831,-84.71257,,,,9
2313,Ghent 1,coal,,PP,US,556.9,,,,,,1974.0,,,,38.7497,-85.035,,,,1
2314,Ghent 2,coal,,PP,US,556.3,,,,,,1977.0,,,,38.7497,-85.035,,,,2
2315,Ghent 3,coal,,PP,US,556.5,,,,,,1981.0,,,,38.7497,-85.035,,,,3
2316,Ghent 4,coal,,PP,US,556.2,,,,,,1984.0,,,,38.7497,-85.035,,,,4
2317,Haefling 1,OCGT,OCGT,PP,US,20.7,,,,,,1970.0,,,,38.0794,-84.5194,,,,1
2318,Haefling 2,OCGT,OCGT,PP,US,20.7,,,,,,1970.0,,,,38.0794,-84.5194,,,,2
2319,Mother Ann Lee 1,hydro,Reservoir,PP,US,0.7,,,,,,2008.0,,,,37.8297,-84.7247,,,,1
2320,Mother Ann Lee 2,hydro,Reservoir,PP,US,0.7,,,,,,2007.0,,,,37.8297,-84.7247,,,,2
2321,Mother Ann Lee 3,hydro,Reservoir,PP,US,0.7,,,,,,2007.0,,,,37.8297,-84.7247,,,,3
2322,Cane Run 1,CCGT,CCGT,PP,US,260.0,,,,,,2015.0,,,,38.1831,-85.8892,,,,1
2323,Cane Run 2,CCGT,CCGT,PP,US,260.0,,,,,,2015.0,,,,38.1831,-85.8892,,,,2
2324,Cane Run 3,CCGT,CCGT,PP,US,287.0,,,,,,2015.0,,,,38.1831,-85.8892,,,,3
2325,Mill Creek (KY) 1,coal,,PP,US,355.5,,,,,,1972.0,,,,38.0525,-85.9103,,,,1
2326,Mill Creek (KY) 2,coal,,PP,US,355.5,,,,,,1974.0,,,,38.0525,-85.9103,,,,2
2327,Mill Creek (KY) 3,coal,,PP,US,462.6,,,,,,1978.0,,,,38.0525,-85.9103,,,,3
2328,Mill Creek (KY) 4,coal,,PP,US,543.6,,,,,,1982.0,,,,38.0525,-85.9103,,,,4
2329,Ohio Falls 1,hydro,Reservoir,PP,US,13.7,,,,,,1928.0,,,,38.2832,-85.7792,,,,1
2330,Ohio Falls 2,hydro,Reservoir,PP,US,13.7,,,,,,1928.0,,,,38.2832,-85.7792,,,,2
2331,Ohio Falls 3,hydro,Reservoir,PP,US,13.7,,,,,,1928.0,,,,38.2832,-85.7792,,,,3
2332,Ohio Falls 4,hydro,Reservoir,PP,US,13.7,,,,,,1928.0,,,,38.2832,-85.7792,,,,4
2333,Ohio Falls 5,hydro,Reservoir,PP,US,13.7,,,,,,1928.0,,,,38.2832,-85.7792,,,,5
2334,Ohio Falls 6,hydro,Reservoir,PP,US,13.7,,,,,,1928.0,,,,38.2832,-85.7792,,,,6
2335,Ohio Falls 7,hydro,Reservoir,PP,US,13.7,,,,,,1928.0,,,,38.2832,-85.7792,,,,7
2336,Ohio Falls 8,hydro,Reservoir,PP,US,13.7,,,,,,1928.0,,,,38.2832,-85.7792,,,,8
2337,Paddys Run 1,OCGT,OCGT,PP,US,32.6,,,,,,1968.0,,,,38.223592,-85.841704,,,,1
2338,Paddys Run 2,OCGT,OCGT,PP,US,178.0,,,,,,2001.0,,,,38.223592,-85.841704,,,,2
2339,Barkley 1,hydro,Reservoir,PP,US,32.5,,,,,,1966.0,,,,37.0217,-88.2211,,,,1
2340,Barkley 2,hydro,Reservoir,PP,US,32.5,,,,,,1966.0,,,,37.0217,-88.2211,,,,2
2341,Barkley 3,hydro,Reservoir,PP,US,32.5,,,,,,1966.0,,,,37.0217,-88.2211,,,,3
2342,Barkley 4,hydro,Reservoir,PP,US,32.5,,,,,,1966.0,,,,37.0217,-88.2211,,,,4
2343,Paris (KY) 1,oil,,PP,US,1.3,,,,,,1952.0,,,,38.2049,-84.2383,,,,1
2344,Paris (KY) 2,oil,,PP,US,1.3,,,,,,1954.0,,,,38.2049,-84.2383,,,,2
2345,Paris (KY) 3,oil,,PP,US,0.7,,,,,,1934.0,,,,38.2049,-84.2383,,,,3
2346,Paris (KY) 4,oil,,PP,US,0.9,,,,,,1947.0,,,,38.2049,-84.2383,,,,4
2347,Paris (KY) 5,oil,,PP,US,1.1,,,,,,1949.0,,,,38.2049,-84.2383,,,,5
2348,Paris (KY) 6,oil,,PP,US,3.1,,,,,,1974.0,,,,38.2049,-84.2383,,,,6
2349,Paris (KY) 7,oil,,PP,US,3.1,,,,,,1974.0,,,,38.2049,-84.2383,,,,7
2350,Kentucky Dam 1,hydro,Reservoir,PP,US,44.6,,,,,,1945.0,,,,37.0131,-88.2692,,,,1
2351,Kentucky Dam 2,hydro,Reservoir,PP,US,42.4,,,,,,1944.0,,,,37.0131,-88.2692,,,,2
2352,Kentucky Dam 3,hydro,Reservoir,PP,US,42.4,,,,,,1944.0,,,,37.0131,-88.2692,,,,3
2353,Kentucky Dam 4,hydro,Reservoir,PP,US,44.6,,,,,,1945.0,,,,37.0131,-88.2692,,,,4
2354,Kentucky Dam 5,hydro,Reservoir,PP,US,44.6,,,,,,1948.0,,,,37.0131,-88.2692,,,,5
2355,Paradise 1,CCGT,CCGT,PP,US,231.0,,,,,,2017.0,,,,37.2608,-86.9783,,,,1
2356,Paradise 2,CCGT,CCGT,PP,US,231.0,,,,,,2017.0,,,,37.2608,-86.9783,,,,2
2357,Paradise 3,CCGT,CCGT,PP,US,231.0,,,,,,2017.0,,,,37.2608,-86.9783,,,,3
2358,Paradise 4,CCGT,CCGT,PP,US,467.0,,,,,,2017.0,,,,37.2608,-86.9783,,,,4
2359,Shawnee 1,coal,,PP,US,175.0,,,,,,1953.0,,,2033.0,37.1517,-88.775,,,,1
2360,Shawnee 2,coal,,PP,US,175.0,,,,,,1953.0,,,2033.0,37.1517,-88.775,,,,2
2361,Shawnee 3,coal,,PP,US,175.0,,,,,,1953.0,,,,37.1517,-88.775,,,,3
2362,Shawnee 4,coal,,PP,US,175.0,,,,,,1954.0,,,2033.0,37.1517,-88.775,,,,4
2363,Shawnee 5,coal,,PP,US,175.0,,,,,,1954.0,,,2033.0,37.1517,-88.775,,,,5
2364,Shawnee 6,coal,,PP,US,175.0,,,,,,1954.0,,,2033.0,37.1517,-88.775,,,,6
2365,Shawnee 7,coal,,PP,US,175.0,,,,,,1954.0,,,2033.0,37.1517,-88.775,,,,7
2366,Shawnee 8,coal,,PP,US,175.0,,,,,,1955.0,,,2033.0,37.1517,-88.775,,,,8
2367,Shawnee 9,coal,,PP,US,175.0,,,,,,1955.0,,,2033.0,37.1517,-88.775,,,,9
2368,Wolf Creek 1,hydro,Reservoir,PP,US,45.0,,,,,,1952.0,,,,36.8691,-85.147,,,,1
2369,Wolf Creek 2,hydro,Reservoir,PP,US,45.0,,,,,,1952.0,,,,36.8691,-85.147,,,,2
2370,Wolf Creek 3,hydro,Reservoir,PP,US,45.0,,,,,,1952.0,,,,36.8691,-85.147,,,,3
2371,Wolf Creek 4,hydro,Reservoir,PP,US,45.0,,,,,,1951.0,,,,36.8691,-85.147,,,,4
2372,Wolf Creek 5,hydro,Reservoir,PP,US,45.0,,,,,,1951.0,,,,36.8691,-85.147,,,,5
2373,Wolf Creek 6,hydro,Reservoir,PP,US,45.0,,,,,,1951.0,,,,36.8691,-85.147,,,,6
2374,Robert A Reid 1,OCGT,OCGT,PP,US,98.8,,,,,,1976.0,,,,37.6461,-87.5019,,,,1
2375,Cooper 1,coal,,PP,US,113.6,,,,,,1965.0,,,,36.9981,-84.5919,,,,1
2376,Cooper 2,coal,,PP,US,230.4,,,,,,1969.0,,,,36.9981,-84.5919,,,,2
2377,Louisiana 1 1,OCGT,OCGT,PP,US,129.1,,,,,,1987.0,,,,30.4922,-91.1864,,,,1
2378,Louisiana 1 2,OCGT,OCGT,PP,US,173.3,,,,,,1999.0,,,,30.4922,-91.1864,,,,2
2379,Louisiana 2 1,OCGT,OCGT,PP,US,50.0,,,,,,1950.0,,,,30.4922,-91.1864,,,,1
2380,Louisiana 2 2,OCGT,OCGT,PP,US,50.0,,,,,,1950.0,,,,30.4922,-91.1864,,,,2
2381,Louisiana 2 3,OCGT,OCGT,PP,US,75.0,,,,,,1953.0,,,,30.4922,-91.1864,,,,3
2382,R S Nelson 1,oil,,PP,US,113.6,,,,,,1959.0,,,,30.2844,-93.2911,,,,1
2383,R S Nelson 2,oil,,PP,US,113.6,,,,,,1959.0,,,,30.2844,-93.2911,,,,2
2384,R S Nelson 3,OCGT,OCGT,PP,US,591.8,,,,,,1970.0,,,,30.2844,-93.2911,,,,3
2385,R S Nelson 4,coal,,PP,US,614.6,,,,,,1982.0,,,,30.2844,-93.2911,,,,4
2386,Coughlin Power Station 1,CCGT,CCGT,PP,US,113.6,,,,,,1961.0,,,,30.8439,-92.261111,,,,1
2387,Coughlin Power Station 2,CCGT,CCGT,PP,US,243.1,,,,,,1966.0,,,,30.8439,-92.261111,,,,2
2388,Coughlin Power Station 3,CCGT,CCGT,PP,US,188.7,,,,,,2000.0,,,,30.8439,-92.261111,,,,3
2389,Coughlin Power Station 4,CCGT,CCGT,PP,US,188.7,,,,,,2000.0,,,,30.8439,-92.261111,,,,4
2390,Coughlin Power Station 5,CCGT,CCGT,PP,US,188.7,,,,,,2000.0,,,,30.8439,-92.261111,,,,5
2391,Teche 1,OCGT,OCGT,PP,US,348.5,,,,,,1971.0,,,,29.822222,-91.5425,,,,1
2392,Teche 2,OCGT,OCGT,PP,US,42.2,,,,,,2011.0,,,,29.822222,-91.5425,,,,2
2393,Little Gypsy 1,OCGT,OCGT,PP,US,420.7,,,,,,1966.0,,,2026.0,30.005067,-90.461694,,,,1
2394,Little Gypsy 2,OCGT,OCGT,PP,US,582.2,,,,,,1969.0,,,2029.0,30.005067,-90.461694,,,,2
2395,Nine Mile Point 1,OCGT,OCGT,PP,US,895.1,,,,,,1973.0,,,2033.0,29.9472,-90.1458,,,,1
2396,Nine Mile Point 2,OCGT,OCGT,PP,US,895.1,,,,,,1971.0,,,2031.0,29.9472,-90.1458,,,,2
2397,Nine Mile Point 3,CCGT,CCGT,PP,US,194.7,,,,,,2014.0,,,,29.9472,-90.1458,,,,3
