country,y,x,location,technology,capacity,unit,quality,ID,tech
CN,31.145625,112.188412,Jingmen Shi,Cement,1210.0,Kt/yr,actual,GACTCHN0177,Cement
CN,29.86611,113.802463,Xianning Shi,Cement,1250.0,Kt/yr,actual,GACTCHN0178,Cement
CN,30.86526,111.640576,Yichang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0179,Cement
CN,32.461163,111.658317,Xiangyang,Cement,2190.0,Kt/yr,actual,GACTCHN0180,Cement
CN,29.626508,111.307999,Changde Shi,Cement,1910.0,Kt/yr,actual,GACTCHN0181,Cement
CN,30.077065,111.500255,Jingzhou Shi,Cement,2210.0,Kt/yr,actual,GACTCHN0182,Cement
CN,31.178855,110.74609,Yichang Shi,Cement,2690.0,Kt/yr,actual,GACTCHN0183,Cement
CN,31.274959,112.272753,Jingmen Shi,Cement,3590.0,Kt/yr,actual,GACTCHN0184,Cement
CN,30.669911,113.928119,Xiaogan Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0185,Cement
CN,30.188967,112.604904,Qianjiang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0186,Cement
CN,36.087736,114.068821,Anyang Shi,Cement,2555.0,Kt/yr,actual,GACTCHN0187,Cement
CN,35.614132,117.08003,Jining Shi,Cement,1410.0,Kt/yr,actual,GACTCHN0188,Cement
CN,29.274489,119.297096,Jinhua Shi,Cement,1470.0,Kt/yr,actual,GACTCHN0189,Cement
CN,34.968495,117.893384,Linyi Shi,Cement,2370.0,Kt/yr,actual,GACTCHN0190,Cement
CN,37.474426,116.23988,Dezhou Shi,Cement,1880.0,Kt/yr,actual,GACTCHN0191,Cement
CN,35.939397,118.919357,Rizhao Shi,Cement,1680.0,Kt/yr,actual,GACTCHN0192,Cement
CN,32.213098,118.279162,Chuzhou Shi,Cement,1990.0,Kt/yr,actual,GACTCHN0193,Cement
CN,29.139568,111.614278,Changde Shi,Cement,1610.0,Kt/yr,actual,GACTCHN0194,Cement
CN,28.189018,113.306758,Changsha Shi,Cement,1270.0,Kt/yr,actual,GACTCHN0195,Cement
CN,34.926747,117.528367,Zaozhuang Shi,Cement,3680.0,Kt/yr,actual,GACTCHN0196,Cement
CN,30.648885,120.366445,Jiaxing Shi,Cement,1100.0,Kt/yr,actual,GACTCHN0197,Cement
CN,35.405277,117.627232,Linyi Shi,Cement,1470.0,Kt/yr,actual,GACTCHN0198,Cement
CN,31.063867,119.594509,Xuancheng Shi,Cement,1440.0,Kt/yr,actual,GACTCHN0199,Cement
CN,34.046654,113.153132,Pingdingshan Shi,Cement,1940.0,Kt/yr,actual,GACTCHN0200,Cement
CN,28.968326,118.456606,Quzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0201,Cement
CN,24.93015,110.829581,Guilin Shi,Cement,1820.0,Kt/yr,actual,GACTCHN0202,Cement
CN,26.340874,112.811689,Hengyang Shi,Cement,3200.0,Kt/yr,actual,GACTCHN0203,Cement
CN,35.212561,117.02735,Zaozhuang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0204,Cement
CN,25.574033,113.006797,Chenzhou Shi,Cement,1220.0,Kt/yr,actual,GACTCHN0205,Cement
CN,27.6541,114.074635,Pingxiang Shi,Cement,1230.0,Kt/yr,actual,GACTCHN0206,Cement
CN,28.699945,118.314033,Shangrao Shi,Cement,1830.0,Kt/yr,actual,GACTCHN0207,Cement
CN,31.357426,119.581498,Wuxi Shi,Cement,830.0,Kt/yr,actual,GACTCHN0208,Cement
CN,34.474876,117.459992,Xuzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0209,Cement
CN,25.959229,113.238784,Chenzhou Shi,Cement,2000.0,Kt/yr,actual,GACTCHN0210,Cement
CN,37.304121,114.519444,Xingtai Shi,Cement,2180.0,Kt/yr,actual,GACTCHN0211,Cement
CN,41.712344,113.106074,Wulanchabu Shi,Cement,3570.0,Kt/yr,actual,GACTCHN0212,Cement
CN,34.372875,113.065124,Zhengzhou Shi,Cement,1890.0,Kt/yr,actual,GACTCHN0213,Cement
CN,33.10019,111.48759,Nanyang Shi,Cement,1320.0,Kt/yr,actual,GACTCHN0214,Cement
CN,33.119861,112.603502,Nanyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0215,Cement
CN,31.324863,119.647243,Wuxi Shi,Cement,1720.0,Kt/yr,actual,GACTCHN0216,Cement
CN,26.750371,112.082645,Hengyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0217,Cement
CN,31.09595,119.751184,Huzhou Shi,Cement,1530.0,Kt/yr,actual,GACTCHN0218,Cement
CN,30.935667,119.946136,Huzhou Shi,Cement,2010.0,Kt/yr,actual,GACTCHN0219,Cement
CN,35.997904,116.372894,Taian Shi,Cement,1510.0,Kt/yr,actual,GACTCHN0220,Cement
CN,29.827321,119.686369,Hangzhou Shi,Cement,1700.0,Kt/yr,actual,GACTCHN0221,Cement
CN,36.759877,118.40628,Weifang Shi,Cement,4380.0,Kt/yr,actual,GACTCHN0222,Cement
CN,31.041526,119.602215,Xuancheng Shi,Cement,1460.0,Kt/yr,actual,GACTCHN0223,Cement
CN,31.091001,119.68622,Huzhou Shi,Cement,3600.0,Kt/yr,actual,GACTCHN0224,Cement
CN,35.659014,118.831003,Rizhao Shi,Cement,2080.0,Kt/yr,actual,GACTCHN0225,Cement
CN,31.361481,119.330047,Changzhou Shi,Cement,1590.0,Kt/yr,actual,GACTCHN0226,Cement
CN,26.816525,114.860425,Jian Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0227,Cement
CN,31.258403,104.04243,Deyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0228,Cement
CN,23.053386,111.998378,Yunfu Shi,Cement,2000.0,Kt/yr,actual,GACTCHN0229,Cement
CN,27.697284,113.825503,Pingxiang Shi,Cement,3000.0,Kt/yr,actual,GACTCHN0230,Cement
CN,23.035191,111.98069,Yunfu Shi,Cement,1450.0,Kt/yr,actual,GACTCHN0231,Cement
CN,31.518947,117.752078,Hefei Shi,Cement,5000.0,Kt/yr,actual,GACTCHN0232,Cement
CN,27.963997,113.216266,Zhuzhou Shi,Cement,2000.0,Kt/yr,actual,GACTCHN0233,Cement
CN,33.099215,106.992661,Hanzhong Shi,Cement,2000.0,Kt/yr,actual,GACTCHN0234,Cement
CN,29.311703,111.315189,Changde Shi,Cement,1000.0,Kt/yr,actual,GACTCHN0235,Cement
CN,27.983793,112.847056,Xiangtan Shi,Cement,2000.0,Kt/yr,actual,GACTCHN0236,Cement
CN,30.723,119.701685,Huzhou Shi,Cement,1640.0,Kt/yr,actual,GACTCHN0237,Cement
CN,36.167804,114.065663,Anyang Shi,Cement,1290.0,Kt/yr,actual,GACTCHN0238,Cement
CN,32.782547,117.174059,Bengbu Shi,Cement,2020.0,Kt/yr,actual,GACTCHN0239,Cement
CN,31.110549,119.723102,Huzhou Shi,Cement,2700.0,Kt/yr,actual,GACTCHN0240,Cement
CN,30.559768,120.09114,Huzhou Shi,Cement,1650.0,Kt/yr,actual,GACTCHN0241,Cement
CN,30.593294,120.232341,Huzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0242,Cement
CN,29.936659,119.819031,Hangzhou Shi,Cement,1130.0,Kt/yr,actual,GACTCHN0243,Cement
CN,29.875153,119.742454,Hangzhou Shi,Cement,1500.0,Kt/yr,actual,GACTCHN0244,Cement
CN,31.077059,119.578067,Xuancheng Shi,Cement,1740.0,Kt/yr,actual,GACTCHN0245,Cement
CN,22.730285,109.407823,Nanning Shi,Cement,2550.0,Kt/yr,actual,GACTCHN0246,Cement
CN,34.415816,117.250549,Xuzhou Shi,Cement,3150.0,Kt/yr,actual,GACTCHN0247,Cement
CN,25.844446,115.865441,Ganzhou Shi,Cement,2190.0,Kt/yr,actual,GACTCHN0248,Cement
CN,26.553552,113.304149,Chenzhou Shi,Cement,1060.0,Kt/yr,actual,GACTCHN0249,Cement
CN,28.720093,109.882675,Xiangxi Tujiazumiaozuzizhizhou,Cement,1310.0,Kt/yr,actual,GACTCHN0250,Cement
CN,26.828354,112.953578,Hengyang Shi,Cement,1490.0,Kt/yr,actual,GACTCHN0251,Cement
CN,28.224586,112.682477,Changsha Shi,Cement,1730.0,Kt/yr,actual,GACTCHN0252,Cement
CN,28.053748,112.892786,Changsha Shi,Cement,1810.0,Kt/yr,actual,GACTCHN0253,Cement
CN,27.733621,112.218816,Xiangtan Shi,Cement,2680.0,Kt/yr,actual,GACTCHN0254,Cement
CN,28.314626,112.236868,Yiyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0255,Cement
CN,31.116327,119.700671,Huzhou Shi,Cement,1310.0,Kt/yr,actual,GACTCHN0256,Cement
CN,30.943903,119.981004,Huzhou Shi,Cement,1130.0,Kt/yr,actual,GACTCHN0257,Cement
CN,31.04043,119.823512,Huzhou Shi,Cement,1200.0,Kt/yr,actual,GACTCHN0258,Cement
CN,31.245944,119.80014,Wuxi Shi,Cement,1580.0,Kt/yr,actual,GACTCHN0259,Cement
CN,31.241391,119.802962,Wuxi Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0260,Cement
CN,27.40032,114.690611,Jian Shi,Cement,1430.0,Kt/yr,actual,GACTCHN0261,Cement
CN,28.222593,115.698101,Yichun Shi,Cement,1740.0,Kt/yr,actual,GACTCHN0262,Cement
CN,27.369127,114.669097,Jian Shi,Cement,1290.0,Kt/yr,actual,GACTCHN0263,Cement
CN,28.700614,118.339868,Shangrao Shi,Cement,1620.0,Kt/yr,actual,GACTCHN0264,Cement
CN,29.926156,116.565899,Jiujiang Shi,Cement,2180.0,Kt/yr,actual,GACTCHN0265,Cement
CN,27.408521,116.669502,Fuzhou Shi,Cement,1410.0,Kt/yr,actual,GACTCHN0266,Cement
CN,27.651948,113.735237,Pingxiang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0267,Cement
CN,28.180561,114.62973,Yichun Shi,Cement,2030.0,Kt/yr,actual,GACTCHN0268,Cement
CN,27.069471,115.741168,Jian Shi,Cement,2310.0,Kt/yr,actual,GACTCHN0269,Cement
CN,35.628638,117.316337,Jining Shi,Cement,1870.0,Kt/yr,actual,GACTCHN0270,Cement
CN,35.140431,112.611989,Jiyuan Shi,Cement,1270.0,Kt/yr,actual,GACTCHN0271,Cement
CN,29.200945,119.510059,Jinhua Shi,Cement,1960.0,Kt/yr,actual,GACTCHN0272,Cement
CN,37.45393,114.45838,Xingtai Shi,Cement,1200.0,Kt/yr,actual,GACTCHN0273,Cement
CN,37.525584,114.441562,Xingtai Shi,Cement,1970.0,Kt/yr,actual,GACTCHN0274,Cement
CN,34.159013,112.403142,Luoyang Shi,Cement,1900.0,Kt/yr,actual,GACTCHN0275,Cement
CN,31.971305,118.970578,Nanjing Shi,Cement,2230.0,Kt/yr,actual,GACTCHN0276,Cement
CN,33.084004,112.211553,Nanyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0277,Cement
CN,19.235544,108.999663,Changjiang Lizuzizhixian,Cement,2190.0,Kt/yr,actual,GACTCHN0278,Cement
CN,27.130987,111.49377,Shaoyang Shi,Cement,1500.0,Kt/yr,actual,GACTCHN0279,Cement
CN,39.805178,112.508961,Shuozhou Shi,Cement,1400.0,Kt/yr,actual,GACTCHN0280,Cement
CN,23.130214,111.768823,Yunfu Shi,Cement,1090.0,Kt/yr,actual,GACTCHN0281,Cement
CN,22.742819,111.732139,Yunfu Shi,Cement,2000.0,Kt/yr,actual,GACTCHN0282,Cement
CN,36.191336,116.892517,Taian Shi,Cement,1410.0,Kt/yr,actual,GACTCHN0283,Cement
CN,35.021182,117.347123,Zaozhuang Shi,Cement,1490.0,Kt/yr,actual,GACTCHN0284,Cement
CN,42.852202,120.687764,Tongliao Shi,Cement,1450.0,Kt/yr,actual,GACTCHN0285,Cement
CN,39.355998,106.840623,Wuhai Shi,Cement,1840.0,Kt/yr,actual,GACTCHN0286,Cement
CN,39.438069,106.81908,Wuhai Shi,Cement,3140.0,Kt/yr,actual,GACTCHN0287,Cement
CN,34.741398,112.048737,Luoyang Shi,Cement,2510.0,Kt/yr,actual,GACTCHN0288,Cement
CN,35.781709,117.766258,Taian Shi,Cement,1520.0,Kt/yr,actual,GACTCHN0289,Cement
CN,37.486988,121.061614,Yantai Shi,Cement,2610.0,Kt/yr,actual,GACTCHN0290,Cement
CN,35.675366,118.281929,Linyi Shi,Cement,1640.0,Kt/yr,actual,GACTCHN0291,Cement
CN,30.125698,120.311397,Shaoxing Shi,Cement,1210.0,Kt/yr,actual,GACTCHN0292,Cement
CN,28.941969,118.491982,Quzhou Shi,Cement,1600.0,Kt/yr,actual,GACTCHN0293,Cement
CN,29.169091,119.571258,Jinhua Shi,Cement,910.0,Kt/yr,actual,GACTCHN0294,Cement
CN,30.135733,120.330806,Hangzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0295,Cement
CN,40.654653,108.794004,Bayannaoer Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0296,Cement
CN,34.941037,115.853247,Heze Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0297,Cement
CN,30.148734,121.214294,Ningbo Shi,Cement,500.0,Kt/yr,actual,GACTCHN0298,Cement
CN,32.658557,112.038596,Nanyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0299,Cement
CN,30.581061,120.189699,Huzhou Shi,Cement,2600.0,Kt/yr,actual,GACTCHN0300,Cement
CN,30.454715,120.710736,Jiaxing Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0301,Cement
CN,33.515306,116.88043,Huaibei Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0302,Cement
CN,33.731217,116.794254,Huaibei Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0303,Cement
CN,29.679576,118.237402,Huangshan Shi,Cement,1200.0,Kt/yr,actual,GACTCHN0304,Cement
CN,25.751919,112.774096,Chenzhou Shi,Cement,1000.0,Kt/yr,actual,GACTCHN0305,Cement
CN,29.164945,113.004552,Yueyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0306,Cement
CN,29.258095,119.261725,Hangzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0307,Cement
CN,29.360042,119.229893,Hangzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0308,Cement
CN,31.399474,119.839351,Wuxi Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0309,Cement
CN,27.903675,116.420507,Fuzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0310,Cement
CN,28.264659,117.145255,Yingtan Shi,Cement,2000.0,Kt/yr,actual,GACTCHN0311,Cement
CN,27.466853,115.267214,Jian Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0312,Cement
CN,27.12226,114.867472,Jian Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0313,Cement
CN,28.559721,115.94949,Nanchang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0314,Cement
CN,27.779886,114.885214,Xinyu Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0315,Cement
CN,29.160128,114.629196,Jiujiang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0316,Cement
CN,30.971,120.774617,Jiaxing Shi,Cement,1200.0,Kt/yr,actual,GACTCHN0317,Cement
CN,30.901781,120.819259,Jiaxing Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0318,Cement
CN,30.80113,120.843339,Jiaxing Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0319,Cement
CN,30.769852,120.858293,Jiaxing Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0320,Cement
CN,30.716385,120.622002,Jiaxing Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0321,Cement
CN,34.613629,119.449217,Lianyungang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0322,Cement
CN,29.245983,119.24581,Quzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0323,Cement
CN,34.845198,112.547809,Luoyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0324,Cement
CN,30.816758,121.095397,Jiaxing Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0325,Cement
CN,36.579702,120.325447,Qingdao Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0326,Cement
CN,35.369689,119.554148,Rizhao Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0327,Cement
CN,35.375184,119.557354,Rizhao Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0328,Cement
CN,30.910031,121.231759,Jinshan Qu,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0329,Cement
CN,33.447978,117.877446,Suzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0330,Cement
CN,33.801165,117.002924,Suzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0331,Cement
CN,34.908525,117.169955,Zaozhuang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0332,Cement
CN,30.524239,120.416866,Jiaxing Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0333,Cement
CN,33.168695,117.895834,Bengbu Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0334,Cement
CN,31.015002,120.647526,Suzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0335,Cement
CN,34.228719,119.608103,Lianyungang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0336,Cement
CN,33.320942,111.501242,Nanyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0337,Cement
CN,33.615414,113.372382,Pingdingshan Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0338,Cement
CN,34.260891,117.714876,Xuzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0339,Cement
CN,30.460705,120.933522,Jiaxing Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0340,Cement
CN,28.797003,120.218656,Lishui Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0341,Cement
CN,29.814858,120.347015,Shaoxing Shi,Cement,1500.0,Kt/yr,actual,GACTCHN0342,Cement
CN,24.826029,117.014467,Longyan Shi,Cement,1870.0,Kt/yr,actual,GACTCHN0344,Cement
CN,22.934966,109.564835,Guigang Shi,Cement,2280.0,Kt/yr,actual,GACTCHN0345,Cement
CN,24.708562,111.390059,Hezhou Shi,Cement,2180.0,Kt/yr,actual,GACTCHN0346,Cement
CN,23.243143,111.575119,Zhaoqing Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0347,Cement
CN,23.737718,106.778815,Baise Shi,Cement,1400.0,Kt/yr,actual,GACTCHN0348,Cement
CN,23.037389,108.081907,Nanning Shi,Cement,2930.0,Kt/yr,actual,GACTCHN0349,Cement
CN,25.146517,117.159313,Longyan Shi,Cement,1500.0,Kt/yr,actual,GACTCHN0350,Cement
CN,23.489914,110.496048,Guigang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0351,Cement
CN,22.171185,107.928982,Fangchenggang Shi,Cement,3050.0,Kt/yr,actual,GACTCHN0352,Cement
CN,23.515795,109.705269,Laibin Shi,Cement,2170.0,Kt/yr,actual,GACTCHN0353,Cement
CN,21.73673,109.573362,Beihai Shi,Cement,1860.0,Kt/yr,actual,GACTCHN0354,Cement
CN,26.349949,105.93249,Anshun Shi,Cement,1400.0,Kt/yr,actual,GACTCHN0355,Cement
CN,36.297887,113.138464,Changzhi Shi,Cement,2630.0,Kt/yr,actual,GACTCHN0356,Cement
CN,37.462842,110.95127,Lvliang Shi,Cement,3450.0,Kt/yr,actual,GACTCHN0357,Cement
CN,23.209965,109.155783,Nanning Shi,Cement,1710.0,Kt/yr,actual,GACTCHN0358,Cement
CN,23.642102,114.366638,Huizhou Shi,Cement,1300.0,Kt/yr,actual,GACTCHN0359,Cement
CN,21.643025,110.152792,Zhanjiang Shi,Cement,1700.0,Kt/yr,actual,GACTCHN0360,Cement
CN,25.055917,117.058837,Longyan Shi,Cement,1470.0,Kt/yr,actual,GACTCHN0361,Cement
CN,22.559853,110.196576,Yulin Shi,Cement,1680.0,Kt/yr,actual,GACTCHN0362,Cement
CN,22.618681,111.723067,Yunfu Shi,Cement,1660.0,Kt/yr,actual,GACTCHN0363,Cement
CN,25.290296,100.549139,Dali Baizuzizhizhou,Cement,1640.0,Kt/yr,actual,GACTCHN0364,Cement
CN,25.277299,117.394263,Longyan Shi,Cement,1000.0,Kt/yr,actual,GACTCHN0365,Cement
CN,26.669196,100.19484,Dali Baizuzizhizhou,Cement,2030.0,Kt/yr,actual,GACTCHN0366,Cement
CN,27.520101,106.553859,Zunyi Shi,Cement,1840.0,Kt/yr,actual,GACTCHN0367,Cement
CN,21.40626,110.263039,Zhanjiang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0368,Cement
CN,23.326833,116.747178,Shantou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0369,Cement
CN,22.894675,113.584333,Dongguan Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0370,Cement
CN,26.249001,119.580219,Fuzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0371,Cement
CN,24.999031,118.791502,Quanzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0372,Cement
CN,18.937759,109.539782,Wuzhishan Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0373,Cement
CN,21.848321,108.463072,Fangchenggang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0374,Cement
CN,33.410232,112.321117,Nanyang Shi,Cement,1820.0,Kt/yr,actual,GACTCHN0375,Cement
CN,31.949452,114.630104,Xinyang Shi,Cement,1290.0,Kt/yr,actual,GACTCHN0376,Cement
CN,41.277623,123.287185,Liaoyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0377,Cement
CN,34.299281,113.416752,Xuchang Shi,Cement,1630.0,Kt/yr,actual,GACTCHN0378,Cement
CN,34.121937,112.827104,Pingdingshan Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0379,Cement
CN,39.581583,121.434166,Dalian Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0380,Cement
CN,34.656464,113.371716,Zhengzhou Shi,Cement,2920.0,Kt/yr,actual,GACTCHN0381,Cement
CN,33.883746,112.897971,Pingdingshan Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0382,Cement
CN,35.433052,114.037664,Xinxiang Shi,Cement,3430.0,Kt/yr,actual,GACTCHN0383,Cement
CN,34.13172,117.018244,Suzhou Shi,Cement,1730.0,Kt/yr,actual,GACTCHN0384,Cement
CN,40.81915,122.679399,Anshan Shi,Cement,1390.0,Kt/yr,actual,GACTCHN0385,Cement
CN,34.690729,112.93392,Zhengzhou Shi,Cement,1760.0,Kt/yr,actual,GACTCHN0386,Cement
CN,41.314542,123.367797,Liaoyang Shi,Cement,1270.0,Kt/yr,actual,GACTCHN0387,Cement
CN,34.270982,112.619899,Pingdingshan Shi,Cement,1800.0,Kt/yr,actual,GACTCHN0388,Cement
CN,34.141317,113.422937,Xuchang Shi,Cement,2010.0,Kt/yr,actual,GACTCHN0389,Cement
CN,34.392625,113.237962,Zhengzhou Shi,Cement,1200.0,Kt/yr,actual,GACTCHN0390,Cement
CN,41.358192,123.300948,Liaoyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0391,Cement
CN,41.155895,122.168897,Panjin Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0392,Cement
CN,33.731854,113.238889,Pingdingshan Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0393,Cement
CN,41.64003,123.391589,Shenyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0394,Cement
CN,38.640147,117.392155,Binhai Xinqu,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0395,Cement
CN,33.301953,112.638997,Nanyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0396,Cement
CN,33.995995,113.872489,Xuchang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0397,Cement
CN,32.111387,114.157942,Xinyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0398,Cement
CN,34.118384,113.694507,Xuchang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0399,Cement
CN,40.274056,122.196014,Yingkou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0400,Cement
CN,34.743994,113.845622,Zhengzhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0401,Cement
CN,33.808131,112.935966,Pingdingshan Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0402,Cement
CN,34.46036,115.609716,Shangqiu Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0403,Cement
CN,33.608367,114.588345,Zhoukou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0404,Cement
CN,29.878435,120.144776,Hangzhou Shi,Cement,1050.0,Kt/yr,actual,GACTCHN0405,Cement
CN,30.82264,117.799468,Tongling Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0406,Cement
CN,44.755208,82.071995,Boertala Mengguzizhizhou,Cement,1270.0,Kt/yr,actual,GACTCHN0407,Cement
CN,30.589074,116.961446,Anqing Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0408,Cement
CN,44.442782,84.763185,Tacheng Diqu,Cement,1860.0,Kt/yr,actual,GACTCHN0409,Cement
CN,33.02174,119.887872,Taizhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0410,Cement
CN,29.749805,116.145811,Jiujiang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0411,Cement
CN,28.694278,121.351389,Taizhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0412,Cement
CN,32.643189,116.309796,Fuyang Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0413,Cement
CN,23.665299,114.319396,Huizhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0414,Cement
CN,24.864336,116.197732,Longyan Shi,Cement,2650.0,Kt/yr,actual,GACTCHN0415,Cement
CN,24.599296,116.149067,Meizhou Shi,Cement,840.0,Kt/yr,actual,GACTCHN0416,Cement
CN,24.755619,116.190774,Meizhou Shi,Cement,1550.0,Kt/yr,actual,GACTCHN0417,Cement
CN,24.376133,116.132253,Meizhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0418,Cement
CN,24.14941,116.082415,Meizhou Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0419,Cement
CN,37.387134,114.686116,Xingtai Shi,Cement,1000.0,Kt/yr,actual,GACTCHN0420,Cement
CN,29.843562,119.701739,Hangzhou Shi,Cement,1330.0,Kt/yr,actual,GACTCHN0421,Cement
CN,29.423656,119.152434,Hangzhou Shi,Cement,2130.0,Kt/yr,actual,GACTCHN0422,Cement
CN,28.152583,115.505367,Yichun Shi,Cement,2480.0,Kt/yr,actual,GACTCHN0423,Cement
CN,30.188933,106.826575,Guangan Shi,Cement,2410.0,Kt/yr,actual,GACTCHN0424,Cement
CN,31.867406,104.760639,Mianyang Shi,Cement,1860.0,Kt/yr,actual,GACTCHN0425,Cement
CN,25.354875,117.373748,Longyan Shi,Cement,2003.0527210884356,Kt/yr,actual,GACTCHN0426,Cement
CN,24.998691,103.215129,Kunming Shi,Cement,2720.0,Kt/yr,actual,GACTCHN0427,Cement
