name,total,urban,rural,ct,fraction
2094,82.9512016505568,83.97402647034384,0.0,20,0.014478014375944332
2095,26.791709885077996,27.122063457898218,0.0,20,0.004676131908327641
2097,7.336235875348196,7.4266948920689995,0.0,20,0.0012804411070022972
2099,381.3900017418425,241.8548565451201,137.38468974389252,20,0.06656648509229603
2100,39.09910273972072,39.581211882419574,0.0,21,0.0021386588477620544
2102,211.62887304779878,209.374173118202,4.8641128896660675,21,0.011575763382564525
2103,276.07907887325564,225.95281470241812,56.43469327396074,21,0.015101087322765086
2104,187.51824318504032,189.8304256426315,0.0,21,0.010256950206099475
2105,245.19760535917658,195.93429417765904,51.917395370642396,21,0.013411919747681073
2106,280.8294429020932,284.19074279855676,0.10049214196882196,21,0.015360924693663194
2107,253.32463119422007,202.59673306846273,53.848346018040054,21,0.01385645515873155
2108,428.7993661795331,349.9932536074956,81.9532407151635,21,0.023454644586075987
2111,388.2563411559802,163.2632650282045,224.04230011973982,21,0.021237005481698955
2112,114.60255680818814,25.93422612665882,79.88199636295568,21,0.006268577919180549
2113,165.32837833133854,146.67142861122414,31.75679207432232,21,0.00904319982630361
2114,145.78412436135278,53.37639369272493,103.4366748368429,21,0.007974160161785794
2115,335.4094930651004,0.0,331.69670785525585,21,0.018346366788574188
2116,103.21094735338309,1.4775182422033404,103.09907694215227,21,0.005645474966845569
2117,140.29784432885907,2.491719136296722,142.81995082817596,21,0.007674069353797172
2118,80.54533036449443,88.42591115559205,0.0,21,0.004405701700539179
2121,113.44752942587229,105.11946663743905,18.067543044093913,21,0.006205399755041049
2122,189.87005726249086,92.46864494431726,111.44399948305586,21,0.010385590702494327
2123,50.432622064776176,55.36696587949294,0.0,21,0.002758584362221193
2125,55.44776166659278,54.05721693036227,4.18268332623101,21,0.003032904536614626
2126,124.12380719229249,136.2681200438377,0.0,21,0.0067893751996520564
2128,375.68372289270656,289.79827889592013,119.43873896315418,21,0.020549303222460947
2130,224.82600368110113,0.0,227.44061802661443,21,0.012297625476993378
2132,167.0336834394778,80.95372482309081,88.8013771176832,21,0.009136477308447744
2133,575.3425625122464,490.5350703639226,97.18241283710032,21,0.03147032477962428
2134,332.93158604576814,0.0,333.8613469645731,21,0.018210829208438292
