ANO;GRANDE REGIÃO;UF;MUNICÍPIO;CÓDIGO IBGE;PRODUTO;VENDAS
1996;REGIÃO SUDESTE;SP;SAO PAULO                     ;3550303;QUEROSENE DE AVIAÇÃO;426781960
1996;REGIÃO SUL;PR;CASCAVEL                      ;4104803;QUEROSENE DE AVIAÇÃO;198804
1996;REGIÃO SUL;PR;CURITIBA                      ;4106903;QUEROSENE DE AVIAÇÃO;2705215
1996;REGIÃO SUDESTE;SP;SOROCABA                      ;3552209;QUEROSENE DE AVIAÇÃO;774659
1996;REGIÃO SUDESTE;SP;TAUBATE                       ;3554104;QUEROSENE DE AVIAÇÃO;2295134
1996;REGIÃO NORTE;PA;ITAITUBA                      ;1503600;QUEROSENE DE AVIAÇÃO;1218642
1996;REGIÃO NORTE;PA;MARABA                        ;1504207;QUEROSENE DE AVIAÇÃO;1256907
1996;REGIÃO NORTE;PA;BELEM                         ;1501402;QUEROSENE DE AVIAÇÃO;60864493
1996;REGIÃO NORTE;PA;CONCEICAO DO ARAGUAIA         ;1502700;QUEROSENE DE AVIAÇÃO;439842
1996;REGIÃO NORTE;PA;PARAUAPEBAS                   ;1505521;QUEROSENE DE AVIAÇÃO;778907
1996;REGIÃO NORTE;AP;MACAPA                        ;1600303;QUEROSENE DE AVIAÇÃO;1264122
1996;REGIÃO NORTE;TO;GURUPI                        ;1701509;QUEROSENE DE AVIAÇÃO;499837
1996;REGIÃO NORTE;PA;SANTAREM                      ;1506803;QUEROSENE DE AVIAÇÃO;9384539
1996;REGIÃO NORTE;PA;TUCUMA                        ;1508121;QUEROSENE DE AVIAÇÃO;332202
1996;REGIÃO NORTE;AM;COARI                         ;1301209;QUEROSENE DE AVIAÇÃO;2322653
1996;REGIÃO NORTE;AM;EIRUNEPE                      ;1301403;QUEROSENE DE AVIAÇÃO;240866
1996;REGIÃO NORTE;AC;CRUZEIRO DO SUL               ;1200208;QUEROSENE DE AVIAÇÃO;3061766
1996;REGIÃO NORTE;AC;RIO BRANCO                    ;1200402;QUEROSENE DE AVIAÇÃO;10200365
1996;REGIÃO NORTE;AM;MANAUS                        ;1302604;QUEROSENE DE AVIAÇÃO;155884486
1996;REGIÃO NORTE;AM;TEFE                          ;1304208;QUEROSENE DE AVIAÇÃO;3138243
1996;REGIÃO NORTE;RR;BOA VISTA                     ;1400100;QUEROSENE DE AVIAÇÃO;8632510
1996;REGIÃO NORTE;AM;SAO GABRIEL DA CACHOEIRA      ;1303805;QUEROSENE DE AVIAÇÃO;1297536
1996;REGIÃO NORTE;AM;TABATINGA                     ;1304054;QUEROSENE DE AVIAÇÃO;1723177
1996;REGIÃO NORTE;TO;PORTO NACIONAL                ;1702556;QUEROSENE DE AVIAÇÃO;891868
1996;REGIÃO NORDESTE;BA;CARAVELAS                     ;2906902;QUEROSENE DE AVIAÇÃO;482878
1996;REGIÃO NORDESTE;BA;PAULO AFONSO                  ;2924005;QUEROSENE DE AVIAÇÃO;106057
1996;REGIÃO NORDESTE;AL;RIO LARGO                     ;2707705;QUEROSENE DE AVIAÇÃO;12256316
1996;REGIÃO NORDESTE;SE;ARACAJU                       ;2800306;QUEROSENE DE AVIAÇÃO;19503673
1996;REGIÃO NORDESTE;BA;PORTO SEGURO                  ;2925303;QUEROSENE DE AVIAÇÃO;3720514
1996;REGIÃO SUDESTE;MG;BELO HORIZONTE                ;3106209;QUEROSENE DE AVIAÇÃO;17191517
1996;REGIÃO SUDESTE;MG;ITACARAMBI                    ;3132102;QUEROSENE DE AVIAÇÃO;20000
1996;REGIÃO NORDESTE;BA;SALVADOR                      ;2927403;QUEROSENE DE AVIAÇÃO;128188956
1996;REGIÃO SUDESTE;MG;ALPINOPOLIS                   ;3101908;QUEROSENE DE AVIAÇÃO;90000
1996;REGIÃO NORDESTE;MA;SAO LUIS                      ;2111306;QUEROSENE DE AVIAÇÃO;28834723
1996;REGIÃO NORDESTE;PI;TERESINA                      ;2211009;QUEROSENE DE AVIAÇÃO;11327193
1996;REGIÃO NORTE;TO;PALMAS                        ;1702920;QUEROSENE DE AVIAÇÃO;714021
1996;REGIÃO NORDESTE;MA;IMPERATRIZ                    ;2105306;QUEROSENE DE AVIAÇÃO;1545213
1996;REGIÃO NORDESTE;CE;FORTALEZA                     ;2304406;QUEROSENE DE AVIAÇÃO;81114139
1996;REGIÃO NORDESTE;PB;BAYEUX                        ;2501805;QUEROSENE DE AVIAÇÃO;3035756
1996;REGIÃO NORDESTE;PB;JOAO PESSOA                   ;2507501;QUEROSENE DE AVIAÇÃO;233738
1996;REGIÃO NORDESTE;RN;PARNAMIRIM                    ;2403250;QUEROSENE DE AVIAÇÃO;33433736
1996;REGIÃO NORDESTE;RN;GUAMARE                       ;2404508;QUEROSENE DE AVIAÇÃO;200000
1996;REGIÃO CENTRO-OESTE;MT;VARZEA GRANDE                 ;5108403;QUEROSENE DE AVIAÇÃO;18223773
1996;REGIÃO CENTRO-OESTE;GO;ANAPOLIS                      ;5201101;QUEROSENE DE AVIAÇÃO;11506196
1996;REGIÃO CENTRO-OESTE;MT;SAO FELIX DO ARAGUAIA         ;5107857;QUEROSENE DE AVIAÇÃO;10000
1996;REGIÃO CENTRO-OESTE;MT;SINOP                         ;5107903;QUEROSENE DE AVIAÇÃO;85440
1996;REGIÃO CENTRO-OESTE;GO;GOIANIA                       ;5208700;QUEROSENE DE AVIAÇÃO;24604242
1996;REGIÃO CENTRO-OESTE;GO;RIO QUENTE                    ;5218772;QUEROSENE DE AVIAÇÃO;40471
1996;REGIÃO CENTRO-OESTE;DF;BRASILIA                      ;5300100;QUEROSENE DE AVIAÇÃO;195745468
1996;REGIÃO CENTRO-OESTE;MS;CAMPO GRANDE                  ;5002702;QUEROSENE DE AVIAÇÃO;23608899
1996;REGIÃO CENTRO-OESTE;MS;CORUMBA                       ;5003202;QUEROSENE DE AVIAÇÃO;501665
1996;REGIÃO SUL;RS;PORTO ALEGRE                  ;4314905;QUEROSENE DE AVIAÇÃO;53824039
1996;REGIÃO SUL;RS;SANTA MARIA                   ;4316908;QUEROSENE DE AVIAÇÃO;7152062
1996;REGIÃO CENTRO-OESTE;MS;PONTA PORA                    ;5006600;QUEROSENE DE AVIAÇÃO;674168
1996;REGIÃO CENTRO-OESTE;MT;CACERES                       ;5102502;QUEROSENE DE AVIAÇÃO;229384
1996;REGIÃO CENTRO-OESTE;MT;RONDONOPOLIS                  ;5107601;QUEROSENE DE AVIAÇÃO;141081
1996;REGIÃO CENTRO-OESTE;MT;ALTA FLORESTA                 ;5100607;QUEROSENE DE AVIAÇÃO;1034971
1996;REGIÃO CENTRO-OESTE;MT;BARRA DO GARCAS               ;5101808;QUEROSENE DE AVIAÇÃO;330076
1996;REGIÃO NORTE;RO;VILHENA                       ;1100300;QUEROSENE DE AVIAÇÃO;1402856
1996;REGIÃO NORTE;RO;PORTO VELHO                   ;1100203;QUEROSENE DE AVIAÇÃO;35664111
1996;REGIÃO NORDESTE;RN;MOSSORO                       ;2408007;QUEROSENE DE AVIAÇÃO;408699
1996;REGIÃO SUL;RS;PELOTAS                       ;4314409;QUEROSENE DE AVIAÇÃO;454942
1996;REGIÃO NORDESTE;RN;NATAL                         ;2408104;QUEROSENE DE AVIAÇÃO;3201
1996;REGIÃO NORDESTE;PE;IPOJUCA                       ;2607204;QUEROSENE DE AVIAÇÃO;28483945
1996;REGIÃO SUDESTE;SP;OSASCO                        ;3534405;QUEROSENE DE AVIAÇÃO;20
1996;REGIÃO SUL;RS;PALMARES DO SUL               ;4313526;QUEROSENE DE AVIAÇÃO;100
1996;REGIÃO NORDESTE;BA;BARREIRAS                     ;2903202;QUEROSENE DE AVIAÇÃO;48095
1996;REGIÃO NORTE;AP;SANTANA                       ;1600907;QUEROSENE DE AVIAÇÃO;561526
1996;REGIÃO SUL;SC;RIO NEGRINHO                  ;4215001;QUEROSENE DE AVIAÇÃO;1021
1996;REGIÃO SUDESTE;MG;BARBACENA                     ;3105601;QUEROSENE DE AVIAÇÃO;35346
1996;REGIÃO SUDESTE;MG;FRONTEIRA                     ;3127001;QUEROSENE DE AVIAÇÃO;70000
1996;REGIÃO NORTE;AM;BARCELOS                      ;1300407;QUEROSENE DE AVIAÇÃO;58000
1996;REGIÃO NORDESTE;SE;LARANJEIRAS                   ;2803607;QUEROSENE DE AVIAÇÃO;1440
1996;REGIÃO NORDESTE;AL;MACEIO                        ;2704307;QUEROSENE DE AVIAÇÃO;4794
1996;REGIÃO SUDESTE;SP;SANTOS                        ;3548503;QUEROSENE DE AVIAÇÃO;90000
1996;REGIÃO SUL;SC;FORQUILHINHA                  ;4205456;QUEROSENE DE AVIAÇÃO;70384
1996;REGIÃO NORTE;PA;SAO FELIX DO XINGU            ;1507303;QUEROSENE DE AVIAÇÃO;378
1996;REGIÃO NORDESTE;BA;CANDEIAS                      ;2906503;QUEROSENE DE AVIAÇÃO;14927
1996;REGIÃO SUDESTE;MG;TEOFILO OTONI                 ;3168603;QUEROSENE DE AVIAÇÃO;61592
1996;REGIÃO SUDESTE;SP;SAO CARLOS                    ;3548902;QUEROSENE DE AVIAÇÃO;1513
1996;REGIÃO CENTRO-OESTE;GO;BRITANIA                      ;5203805;QUEROSENE DE AVIAÇÃO;420
1996;REGIÃO NORDESTE;PI;GUADALUPE                     ;2204509;QUEROSENE DE AVIAÇÃO;2436
1996;REGIÃO NORDESTE;RN;AUGUSTO SEVERO                ;2401304;QUEROSENE DE AVIAÇÃO;3582
1996;REGIÃO NORDESTE;BA;LAURO DE FREITAS              ;2919206;QUEROSENE DE AVIAÇÃO;240943
1996;REGIÃO NORDESTE;BA;SAO FRANCISCO DO CONDE        ;2929201;QUEROSENE DE AVIAÇÃO;25241319
1996;REGIÃO NORDESTE;PE;PETROLINA                     ;2611104;QUEROSENE DE AVIAÇÃO;2152036
1996;REGIÃO NORDESTE;BA;ILHEUS                        ;2913607;QUEROSENE DE AVIAÇÃO;2403601
1996;REGIÃO SUDESTE;MG;BETIM                         ;3106705;QUEROSENE DE AVIAÇÃO;7383860
1996;REGIÃO SUL;RS;PASSO FUNDO                   ;4314107;QUEROSENE DE AVIAÇÃO;50106
1996;REGIÃO SUL;RS;CAXIAS DO SUL                 ;4305108;QUEROSENE DE AVIAÇÃO;273154
1996;REGIÃO SUL;RS;ESTEIO                        ;4307704;QUEROSENE DE AVIAÇÃO;1000800
1996;REGIÃO SUDESTE;RJ;PETROPOLIS                    ;3303900;QUEROSENE DE AVIAÇÃO;196000
1996;REGIÃO SUDESTE;SP;MATAO                         ;3529304;QUEROSENE DE AVIAÇÃO;30357
1996;REGIÃO SUDESTE;MG;GOVERNADOR VALADARES          ;3127702;QUEROSENE DE AVIAÇÃO;412396
1996;REGIÃO SUDESTE;RJ;DUQUE DE CAXIAS               ;3301702;QUEROSENE DE AVIAÇÃO;44132711
1996;REGIÃO SUDESTE;SP;PAULINIA                      ;3536505;QUEROSENE DE AVIAÇÃO;4900329
1996;REGIÃO SUL;SC;CHAPECO                       ;4204204;QUEROSENE DE AVIAÇÃO;586575
1996;REGIÃO SUL;SC;NAVEGANTES                    ;4211308;QUEROSENE DE AVIAÇÃO;1966821
1996;REGIÃO SUL;PR;ARAUCARIA                     ;4101804;QUEROSENE DE AVIAÇÃO;4128053
1996;REGIÃO SUL;PR;MARINGA                       ;4115201;QUEROSENE DE AVIAÇÃO;1366984
1996;REGIÃO NORTE;PA;ALMEIRIM                      ;1500503;QUEROSENE DE AVIAÇÃO;11352
1996;REGIÃO SUDESTE;SP;SAO CAETANO DO SUL            ;3548805;QUEROSENE DE AVIAÇÃO;184466
1996;REGIÃO CENTRO-OESTE;MT;CUIABA                        ;5103401;QUEROSENE DE AVIAÇÃO;12960788
1996;REGIÃO SUDESTE;SP;GUARULHOS                     ;3518809;QUEROSENE DE AVIAÇÃO;1206867019
1996;REGIÃO NORDESTE;PE;RECIFE                        ;2611600;QUEROSENE DE AVIAÇÃO;164612980
1996;REGIÃO SUDESTE;RJ;RIO DE JANEIRO                ;3304558;QUEROSENE DE AVIAÇÃO;675602095
1997;REGIÃO NORDESTE;PB;JURIPIRANGA                   ;2507900;QUEROSENE DE AVIAÇÃO;370
1997;REGIÃO NORDESTE;PE;PETROLINA                     ;2611104;QUEROSENE DE AVIAÇÃO;679370
1997;REGIÃO NORDESTE;PB;BAYEUX                        ;2501805;QUEROSENE DE AVIAÇÃO;5180672
1997;REGIÃO NORDESTE;PB;JOAO PESSOA                   ;2507501;QUEROSENE DE AVIAÇÃO;128212
1997;REGIÃO NORDESTE;SE;ARACAJU                       ;2800306;QUEROSENE DE AVIAÇÃO;19000156
1997;REGIÃO SUDESTE;MG;BELO HORIZONTE                ;3106209;QUEROSENE DE AVIAÇÃO;37888275
1997;REGIÃO SUDESTE;MG;LAGOA SANTA                   ;3137600;QUEROSENE DE AVIAÇÃO;47715135
1997;REGIÃO NORDESTE;BA;SALVADOR                      ;2927403;QUEROSENE DE AVIAÇÃO;171373223
1997;REGIÃO SUDESTE;MG;BARBACENA                     ;3105601;QUEROSENE DE AVIAÇÃO;103744
1997;REGIÃO NORDESTE;RN;NATAL                         ;2408104;QUEROSENE DE AVIAÇÃO;4668
1997;REGIÃO NORDESTE;MA;IMPERATRIZ                    ;2105306;QUEROSENE DE AVIAÇÃO;2201342
1997;REGIÃO NORDESTE;MA;SAO LUIS                      ;2111306;QUEROSENE DE AVIAÇÃO;43946053
1997;REGIÃO NORTE;TO;PORTO NACIONAL                ;1702556;QUEROSENE DE AVIAÇÃO;1826899
1997;REGIÃO NORTE;TO;PALMAS                        ;1702920;QUEROSENE DE AVIAÇÃO;3012141
1997;REGIÃO NORDESTE;PI;TERESINA                      ;2211009;QUEROSENE DE AVIAÇÃO;22701880
1997;REGIÃO NORDESTE;RN;GUAMARE                       ;2404508;QUEROSENE DE AVIAÇÃO;266000
1997;REGIÃO NORDESTE;RN;MOSSORO                       ;2408007;QUEROSENE DE AVIAÇÃO;1102000
1997;REGIÃO NORDESTE;CE;FORTALEZA                     ;2304406;QUEROSENE DE AVIAÇÃO;74738696
1997;REGIÃO NORDESTE;RN;PARNAMIRIM                    ;2403250;QUEROSENE DE AVIAÇÃO;69653169
1997;REGIÃO SUDESTE;MG;MONTES CLAROS                 ;3143309;QUEROSENE DE AVIAÇÃO;1421516
1997;REGIÃO SUDESTE;SP;RIBEIRAO PRETO                ;3543404;QUEROSENE DE AVIAÇÃO;25546098
1997;REGIÃO SUDESTE;SP;SAO CARLOS                    ;3548902;QUEROSENE DE AVIAÇÃO;3590
1997;REGIÃO SUDESTE;SP;PIRASSUNUNGA                  ;3539300;QUEROSENE DE AVIAÇÃO;5146435
1997;REGIÃO SUDESTE;SP;PRESIDENTE PRUDENTE           ;3541401;QUEROSENE DE AVIAÇÃO;1319757
1997;REGIÃO SUDESTE;SP;SAO JOSE DO RIO PRETO         ;3549801;QUEROSENE DE AVIAÇÃO;5613209
1997;REGIÃO SUDESTE;SP;TAUBATE                       ;3554104;QUEROSENE DE AVIAÇÃO;3576144
1997;REGIÃO SUL;PR;CURITIBA                      ;4106903;QUEROSENE DE AVIAÇÃO;4048004
1997;REGIÃO SUDESTE;SP;SAO JOSE DOS CAMPOS           ;3549909;QUEROSENE DE AVIAÇÃO;20939773
1997;REGIÃO SUDESTE;SP;SOROCABA                      ;3552209;QUEROSENE DE AVIAÇÃO;813449
1997;REGIÃO SUDESTE;SP;PIRACICABA                    ;3538702;QUEROSENE DE AVIAÇÃO;946298
1997;REGIÃO SUDESTE;ES;SAO MATEUS                    ;3204901;QUEROSENE DE AVIAÇÃO;210000
1997;REGIÃO SUDESTE;RJ;ANGRA DOS REIS                ;3300102;QUEROSENE DE AVIAÇÃO;167000
1997;REGIÃO SUDESTE;MG;UBERABA                       ;3170101;QUEROSENE DE AVIAÇÃO;3166624
1997;REGIÃO SUDESTE;MG;UBERLANDIA                    ;3170209;QUEROSENE DE AVIAÇÃO;8103076
1997;REGIÃO SUDESTE;RJ;MACAE                         ;3302407;QUEROSENE DE AVIAÇÃO;15873532
1997;REGIÃO SUDESTE;SP;GUARUJA                       ;3518701;QUEROSENE DE AVIAÇÃO;853194
1997;REGIÃO SUDESTE;SP;MARILIA                       ;3529002;QUEROSENE DE AVIAÇÃO;1706163
1997;REGIÃO SUDESTE;SP;BAURU                         ;3506002;QUEROSENE DE AVIAÇÃO;4649637
1997;REGIÃO SUDESTE;SP;CAMPINAS                      ;3509508;QUEROSENE DE AVIAÇÃO;182240262
1997;REGIÃO NORTE;PA;ITAITUBA                      ;1503600;QUEROSENE DE AVIAÇÃO;2742086
1997;REGIÃO NORTE;PA;MARABA                        ;1504207;QUEROSENE DE AVIAÇÃO;2796149
1997;REGIÃO NORTE;PA;BELEM                         ;1501402;QUEROSENE DE AVIAÇÃO;94093923
1997;REGIÃO NORTE;PA;CONCEICAO DO ARAGUAIA         ;1502700;QUEROSENE DE AVIAÇÃO;792086
1997;REGIÃO NORTE;PA;PARAUAPEBAS                   ;1505521;QUEROSENE DE AVIAÇÃO;1361291
1997;REGIÃO NORTE;AP;MACAPA                        ;1600303;QUEROSENE DE AVIAÇÃO;2459862
1997;REGIÃO NORTE;TO;GURUPI                        ;1701509;QUEROSENE DE AVIAÇÃO;803710
1997;REGIÃO NORTE;PA;SANTAREM                      ;1506803;QUEROSENE DE AVIAÇÃO;13781433
1997;REGIÃO NORTE;PA;TUCUMA                        ;1508121;QUEROSENE DE AVIAÇÃO;633877
1997;REGIÃO NORTE;RR;BOA VISTA                     ;1400100;QUEROSENE DE AVIAÇÃO;6421035
1997;REGIÃO NORTE;AC;CRUZEIRO DO SUL               ;1200208;QUEROSENE DE AVIAÇÃO;3400925
1997;REGIÃO NORTE;AC;RIO BRANCO                    ;1200402;QUEROSENE DE AVIAÇÃO;19284478
1997;REGIÃO NORTE;RO;PORTO VELHO                   ;1100203;QUEROSENE DE AVIAÇÃO;40218920
1997;REGIÃO NORTE;RO;VILHENA                       ;1100300;QUEROSENE DE AVIAÇÃO;1372674
1997;REGIÃO NORTE;AM;COARI                         ;1301209;QUEROSENE DE AVIAÇÃO;1224768
1997;REGIÃO NORTE;AM;SAO GABRIEL DA CACHOEIRA      ;1303805;QUEROSENE DE AVIAÇÃO;866038
1997;REGIÃO NORTE;AM;TABATINGA                     ;1304054;QUEROSENE DE AVIAÇÃO;751393
1997;REGIÃO NORTE;AM;EIRUNEPE                      ;1301403;QUEROSENE DE AVIAÇÃO;415925
1997;REGIÃO NORTE;AM;MANAUS                        ;1302604;QUEROSENE DE AVIAÇÃO;147925787
1997;REGIÃO CENTRO-OESTE;MS;PONTA PORA                    ;5006600;QUEROSENE DE AVIAÇÃO;412918
1997;REGIÃO CENTRO-OESTE;MT;ALTA FLORESTA                 ;5100607;QUEROSENE DE AVIAÇÃO;1456061
1997;REGIÃO CENTRO-OESTE;MS;CAMPO GRANDE                  ;5002702;QUEROSENE DE AVIAÇÃO;34260285
1997;REGIÃO CENTRO-OESTE;MS;CORUMBA                       ;5003202;QUEROSENE DE AVIAÇÃO;2485179
1997;REGIÃO CENTRO-OESTE;MT;BARRA DO GARCAS               ;5101808;QUEROSENE DE AVIAÇÃO;1101197
1997;REGIÃO CENTRO-OESTE;MT;SINOP                         ;5107903;QUEROSENE DE AVIAÇÃO;658877
1997;REGIÃO CENTRO-OESTE;MT;VARZEA GRANDE                 ;5108403;QUEROSENE DE AVIAÇÃO;32719640
1997;REGIÃO CENTRO-OESTE;MT;CACERES                       ;5102502;QUEROSENE DE AVIAÇÃO;229214
1997;REGIÃO CENTRO-OESTE;MT;RONDONOPOLIS                  ;5107601;QUEROSENE DE AVIAÇÃO;279221
1997;REGIÃO SUL;RS;SANTA MARIA                   ;4316908;QUEROSENE DE AVIAÇÃO;9072693
1997;REGIÃO SUL;SC;BLUMENAU                      ;4202406;QUEROSENE DE AVIAÇÃO;505946,49
1997;REGIÃO SUL;SC;CRICIUMA                      ;4204603;QUEROSENE DE AVIAÇÃO;327266,67
1997;REGIÃO SUL;PR;LONDRINA                      ;4113705;QUEROSENE DE AVIAÇÃO;4496898
1997;REGIÃO SUL;PR;SAO JOSE DOS PINHAIS          ;4125509;QUEROSENE DE AVIAÇÃO;60682131
1997;REGIÃO SUL;SC;FLORIANOPOLIS                 ;4205405;QUEROSENE DE AVIAÇÃO;26053917,57
1997;REGIÃO SUL;RS;PELOTAS                       ;4314409;QUEROSENE DE AVIAÇÃO;779067
1997;REGIÃO SUL;RS;PORTO ALEGRE                  ;4314905;QUEROSENE DE AVIAÇÃO;73574939
1997;REGIÃO SUL;RS;CACEQUI                       ;4302907;QUEROSENE DE AVIAÇÃO;24421
1997;REGIÃO SUL;RS;CANOAS                        ;4304608;QUEROSENE DE AVIAÇÃO;7967848
1997;REGIÃO CENTRO-OESTE;GO;ANAPOLIS                      ;5201101;QUEROSENE DE AVIAÇÃO;12115517
1997;REGIÃO CENTRO-OESTE;GO;GOIANIA                       ;5208700;QUEROSENE DE AVIAÇÃO;38679629
1997;REGIÃO CENTRO-OESTE;DF;BRASILIA                      ;5300100;QUEROSENE DE AVIAÇÃO;230707880
1997;REGIÃO SUL;PR;ARAUCARIA                     ;4101804;QUEROSENE DE AVIAÇÃO;9939590
1997;REGIÃO SUL;PR;CASCAVEL                      ;4104803;QUEROSENE DE AVIAÇÃO;135042
1997;REGIÃO SUDESTE;SP;MATAO                         ;3529304;QUEROSENE DE AVIAÇÃO;25369
1997;REGIÃO SUDESTE;SP;PAULINIA                      ;3536505;QUEROSENE DE AVIAÇÃO;3463516
1997;REGIÃO SUL;PR;FOZ DO IGUACU                 ;4108302;QUEROSENE DE AVIAÇÃO;11338012
1997;REGIÃO SUL;SC;JOINVILLE                     ;4209109;QUEROSENE DE AVIAÇÃO;726761,26
1997;REGIÃO SUL;SC;NAVEGANTES                    ;4211308;QUEROSENE DE AVIAÇÃO;1369072,61
1997;REGIÃO SUL;PR;MARINGA                       ;4115201;QUEROSENE DE AVIAÇÃO;742545
1997;REGIÃO SUL;SC;CHAPECO                       ;4204204;QUEROSENE DE AVIAÇÃO;210986,79
1997;REGIÃO SUDESTE;SP;ARACATUBA                     ;3502805;QUEROSENE DE AVIAÇÃO;116346
1997;REGIÃO NORDESTE;BA;PORTO SEGURO                  ;2925303;QUEROSENE DE AVIAÇÃO;2172285
1997;REGIÃO NORDESTE;BA;SAO FRANCISCO DO CONDE        ;2929201;QUEROSENE DE AVIAÇÃO;950286
1997;REGIÃO NORDESTE;BA;ILHEUS                        ;2913607;QUEROSENE DE AVIAÇÃO;1840847
1997;REGIÃO NORDESTE;BA;LAURO DE FREITAS              ;2919206;QUEROSENE DE AVIAÇÃO;93695
1997;REGIÃO SUDESTE;MG;BETIM                         ;3106705;QUEROSENE DE AVIAÇÃO;591930
1997;REGIÃO SUDESTE;RJ;CAMPOS DOS GOYTACAZES         ;3301001;QUEROSENE DE AVIAÇÃO;20553
1997;REGIÃO SUDESTE;RJ;DUQUE DE CAXIAS               ;3301702;QUEROSENE DE AVIAÇÃO;305451
1997;REGIÃO SUDESTE;MG;GOVERNADOR VALADARES          ;3127702;QUEROSENE DE AVIAÇÃO;288560
1997;REGIÃO SUDESTE;ES;VITORIA                       ;3205304;QUEROSENE DE AVIAÇÃO;7757221
1997;REGIÃO SUL;RS;CAXIAS DO SUL                 ;4305108;QUEROSENE DE AVIAÇÃO;66097
1997;REGIÃO CENTRO-OESTE;MT;CUIABA                        ;5103401;QUEROSENE DE AVIAÇÃO;12863196
1997;REGIÃO SUL;RS;ESTEIO                        ;4307704;QUEROSENE DE AVIAÇÃO;1394500
1997;REGIÃO SUL;RS;PASSO FUNDO                   ;4314107;QUEROSENE DE AVIAÇÃO;95168
1997;REGIÃO NORDESTE;BA;BARREIRAS                     ;2903202;QUEROSENE DE AVIAÇÃO;52689
1997;REGIÃO NORDESTE;BA;CARAVELAS                     ;2906902;QUEROSENE DE AVIAÇÃO;544616
1997;REGIÃO NORTE;AM;TEFE                          ;1304208;QUEROSENE DE AVIAÇÃO;4263276
1997;REGIÃO NORDESTE;AL;RIO LARGO                     ;2707705;QUEROSENE DE AVIAÇÃO;9674482
1997;REGIÃO SUDESTE;MG;SAO GONCALO DO SAPUCAI        ;3162001;QUEROSENE DE AVIAÇÃO;40000
1997;REGIÃO SUDESTE;SP;SAO SEBASTIAO                 ;3550702;QUEROSENE DE AVIAÇÃO;5000
1997;REGIÃO CENTRO-OESTE;GO;BRITANIA                      ;5203805;QUEROSENE DE AVIAÇÃO;400
1997;REGIÃO SUDESTE;SP;ORLANDIA                      ;3534308;QUEROSENE DE AVIAÇÃO;423
1997;REGIÃO NORDESTE;RN;AUGUSTO SEVERO                ;2401304;QUEROSENE DE AVIAÇÃO;2520
1997;REGIÃO SUDESTE;RJ;SAO PEDRO DA ALDEIA           ;3305201;QUEROSENE DE AVIAÇÃO;72392
1997;REGIÃO SUDESTE;ES;VIANA                         ;3205100;QUEROSENE DE AVIAÇÃO;240
1997;REGIÃO NORDESTE;AL;MACEIO                        ;2704307;QUEROSENE DE AVIAÇÃO;22078
1997;REGIÃO SUDESTE;MG;JUIZ DE FORA                  ;3136701;QUEROSENE DE AVIAÇÃO;40000
1997;REGIÃO SUDESTE;RJ;PETROPOLIS                    ;3303900;QUEROSENE DE AVIAÇÃO;2132700
1997;REGIÃO SUDESTE;MG;ALPINOPOLIS                   ;3101908;QUEROSENE DE AVIAÇÃO;40000
1997;REGIÃO NORTE;PA;ALTAMIRA                      ;1500600;QUEROSENE DE AVIAÇÃO;485900
1997;REGIÃO NORDESTE;SE;LARANJEIRAS                   ;2803607;QUEROSENE DE AVIAÇÃO;9900
1997;REGIÃO NORTE;RO;JI-PARANA                     ;1100122;QUEROSENE DE AVIAÇÃO;1921
1997;REGIÃO SUDESTE;MG;TEOFILO OTONI                 ;3168603;QUEROSENE DE AVIAÇÃO;37000
1997;REGIÃO SUDESTE;SP;SANTOS                        ;3548503;QUEROSENE DE AVIAÇÃO;5000
1997;REGIÃO NORDESTE;BA;CANDEIAS                      ;2906503;QUEROSENE DE AVIAÇÃO;760
1997;REGIÃO SUDESTE;MG;FRONTEIRA                     ;3127001;QUEROSENE DE AVIAÇÃO;40000
1997;REGIÃO CENTRO-OESTE;GO;RIO QUENTE                    ;5218772;QUEROSENE DE AVIAÇÃO;10972
1997;REGIÃO SUL;SC;ITAJAI                        ;4208200;QUEROSENE DE AVIAÇÃO;4846
1997;REGIÃO CENTRO-OESTE;GO;CALDAS NOVAS                  ;5204500;QUEROSENE DE AVIAÇÃO;635136
1997;REGIÃO NORTE;PA;BARCARENA                     ;1501305;QUEROSENE DE AVIAÇÃO;396
